month,num_counties,incident_duration_days,quarter,year,duration_x_counties,log_total_cost
3,1,0.0,1,2019,0.0,15.49683118120784
3,89,127.0,1,2019,11303.0,20.20564696422553
3,80,95.0,1,2019,7600.0,19.213225783225614
3,1,1.0,1,2019,1.0,13.200975037001449
3,1,0.0,1,2019,0.0,14.6444651284757
4,21,8.0,2,2019,168.0,18.10925176684746
4,1,1.0,2,2019,1.0,15.55013192902837
4,12,29.0,2,2019,348.0,16.48817825684192
4,59,39.0,2,2019,2301.0,17.023611299160184
4,61,32.0,2,2019,1952.0,18.20321643541597
4,30,182.0,2,2019,5460.0,17.348803357273876
4,1,19.0,2,2019,19.0,13.11410823730307
5,11,2.0,2,2019,22.0,17.693261139572858
5,5,3.0,2,2019,15.0,17.376178993984738
5,1,2.0,2,2019,2.0,13.650042602006373
5,18,5.0,2,2019,90.0,17.589684907985873
5,16,36.0,2,2019,576.0,17.084895905010818
5,1,3.0,2,2019,3.0,13.220759391121993
5,8,21.0,2,2019,168.0,13.92004716129954
6,51,33.0,2,2019,1683.0,18.365129268471577
6,3,1.0,2,2019,3.0,16.978981031198305
6,62,44.0,2,2019,2728.0,18.089355437969918
6,17,24.0,2,2019,408.0,18.0855425230364
6,55,47.0,2,2019,2585.0,18.29373251717718
6,6,6.0,2,2019,36.0,15.425329435821832
6,19,38.0,2,2019,722.0,16.079651319222975
6,6,0.0,2,2019,0.0,16.110235322358086
6,2,19.0,2,2019,38.0,13.900083591275354
6,12,2.0,2,2019,24.0,16.784151489700903
6,1,13.0,2,2019,13.0,13.786298448817734
6,70,75.0,2,2019,5250.0,18.01533875656453
6,9,1.0,2,2019,9.0,15.39894912149988
7,87,67.0,3,2019,5829.0,18.546821659289943
7,6,15.0,3,2019,90.0,16.25689305614309
7,19,1.0,3,2019,19.0,15.263786781785294
7,3,1.0,3,2019,3.0,16.41985521023232
8,5,1.0,3,2019,5.0,15.347341406634555
8,1,33.0,3,2019,33.0,15.69391505458414
8,1,1.0,3,2019,1.0,14.848058643122014
8,26,5.0,3,2019,130.0,17.752613326786346
8,20,2.0,3,2019,40.0,16.888779859057188
9,3,1.0,3,2019,3.0,15.720253392466566
9,28,129.0,3,2019,3612.0,18.097862513874592
9,14,75.0,3,2019,1050.0,16.802996936883073
9,27,17.0,3,2019,459.0,15.95559132605978
9,12,6.0,3,2019,72.0,17.66791563518989
10,28,8.0,4,2019,224.0,18.15173956188951
10,7,6.0,4,2019,42.0,18.11879390014018
10,8,21.0,4,2019,168.0,16.081381424660723
10,14,12.0,4,2019,168.0,18.47736075592083
11,25,17.0,4,2019,425.0,17.170902703872347
12,19,0.0,4,2019,0.0,16.467557321278953
12,10,0.0,4,2019,0.0,16.459498922163593
12,18,1.0,4,2019,18.0,18.325757363631475
1,34,188.0,1,2020,6392.0,20.898556594183734
1,8,1.0,1,2020,8.0,16.988377882865418
1,18,17.0,1,2020,306.0,16.414339756865825
3,6,0.0,1,2020,0.0,18.305575774498347
3,3,2.0,1,2020,6.0,15.53631726315579
3,13,1.0,1,2020,13.0,15.918604488462456
3,10,7.0,1,2020,70.0,15.989173180914053
3,64,1207.0,1,2020,77248.0,23.623902354141325
3,67,1207.0,1,2020,80869.0,21.631610384236787
3,58,1207.0,1,2020,70006.0,23.4365342326494
3,101,1207.0,1,2020,121907.0,20.005592241281025
3,71,1207.0,1,2020,85697.0,21.542801015038748
3,257,1207.0,1,2020,310199.0,23.3910380994996
3,70,1207.0,1,2020,84490.0,22.20465393019525
3,106,1207.0,1,2020,127942.0,21.486911412389343
3,23,1207.0,1,2020,27761.0,21.89050327840524
3,102,1207.0,1,2020,123114.0,21.572176527139835
3,115,1207.0,1,2020,138805.0,20.730394338428876
3,24,1207.0,1,2020,28968.0,21.642931213456745
3,47,1207.0,1,2020,56729.0,20.38175017182366
3,78,1207.0,1,2020,94146.0,18.866766242580063
3,94,1207.0,1,2020,113458.0,21.21042169072409
3,1,1207.0,1,2020,1207.0,17.552423857691807
3,17,1207.0,1,2020,20519.0,21.988708495532588
3,120,1207.0,1,2020,144840.0,19.311503660366032
3,66,1207.0,1,2020,79662.0,21.34713636528782
3,47,1207.0,1,2020,56729.0,21.343290188525096
3,12,1207.0,1,2020,14484.0,20.76089906033895
3,160,1207.0,1,2020,193120.0,20.91245392659389
3,1,1207.0,1,2020,1207.0,20.80381767599057
3,69,1207.0,1,2020,83283.0,18.539825952052688
3,121,1207.0,1,2020,146047.0,20.145895638275125
3,7,1207.0,1,2020,8449.0,20.55914708849104
3,67,1207.0,1,2020,80869.0,21.39860657093796
3,88,1207.0,1,2020,106216.0,20.51928089328832
3,64,1207.0,1,2020,77248.0,18.328580180594034
4,58,1207.0,2,2020,70006.0,19.24879966691613
4,5,1207.0,2,2020,6035.0,19.58381669949147
4,5,1207.0,2,2020,6035.0,18.661864222468378
4,138,1207.0,2,2020,166566.0,20.844672566331383
4,3,1207.0,2,2020,3621.0,18.790884380871955
4,95,1207.0,2,2020,114665.0,20.051252606373303
4,93,1207.0,2,2020,112251.0,19.45207646514245
4,10,1207.0,2,2020,12070.0,19.64199591885863
4,55,1207.0,2,2020,66385.0,19.30278923282968
4,76,1207.0,2,2020,91732.0,19.408536630650215
4,4,4.0,2,2020,16.0,16.475565805133566
4,84,1207.0,2,2020,101388.0,20.61880859786699
4,101,1207.0,2,2020,121907.0,19.576711589959057
4,438,1207.0,2,2020,528666.0,19.956926738588344
4,44,1207.0,2,2020,53108.0,18.76332203129033
4,36,1207.0,2,2020,43452.0,20.355130936081967
4,36,1207.0,2,2020,43452.0,19.99074628943993
4,3,1207.0,2,2020,3621.0,19.51036631917254
4,194,1207.0,2,2020,234158.0,17.780339802611532
4,83,1207.0,2,2020,100181.0,19.76578607356675
4,65,1207.0,2,2020,78455.0,20.223851267713208
4,112,1207.0,2,2020,135184.0,19.07505606359379
4,107,1207.0,2,2020,129149.0,20.241341737536608
4,14,1207.0,2,2020,16898.0,20.00018710440937
4,84,1207.0,2,2020,101388.0,20.021691620248564
4,49,1207.0,2,2020,59143.0,19.225228152432955
4,24,1207.0,2,2020,28968.0,18.26055340514388
4,29,0.0,2,2020,0.0,17.603396600828503
4,5,1207.0,2,2020,6035.0,16.835132350007562
4,15,8.0,2,2020,120.0,16.37837380639727
4,15,21.0,2,2020,315.0,17.935866657409882
4,27,26.0,2,2020,702.0,18.270752758438967
4,9,1.0,2,2020,9.0,18.431512077895448
5,10,1.0,2,2020,10.0,17.188534688828344
5,19,13.0,2,2020,247.0,16.601118911402406
5,1,0.0,2,2020,0.0,15.195783881462456
5,7,1207.0,2,2020,8449.0,14.408641870314536
5,19,30.0,2,2020,570.0,16.441815060571336
7,5,6.0,3,2020,30.0,18.091809603228118
7,2,30.0,3,2020,60.0,17.215691893626467
7,1,1.0,3,2020,1.0,13.967314563647165
7,20,1.0,3,2020,20.0,16.629581936239422
7,11,1.0,3,2020,11.0,16.04948132995495
7,19,1.0,3,2020,19.0,16.18216667439837
7,20,24.0,3,2020,480.0,16.32093908041445
7,10,0.0,3,2020,0.0,16.12107636620955
7,7,1.0,3,2020,7.0,15.65992364716734
7,12,0.0,3,2020,0.0,16.2379967521516
8,23,0.0,3,2020,0.0,19.35230015510229
8,20,43.0,3,2020,860.0,20.161629846287425
8,64,5.0,3,2020,320.0,21.987511472352736
9,4,2.0,3,2020,8.0,14.129196760639848
9,1,0.0,3,2020,0.0,13.579256184200714
9,20,57.0,3,2020,1140.0,20.35879118016246
9,15,2.0,3,2020,30.0,19.823307682649904
9,14,14.0,3,2020,196.0,19.45294146374915
10,6,2.0,4,2020,12.0,14.908779995656412
10,2,3.0,4,2020,6.0,15.179989940817276
10,7,0.0,4,2020,0.0,20.494326553552003
10,16,4.0,4,2020,64.0,17.344082368825067
10,12,74.0,4,2020,888.0,19.3448505619047
10,64,4.0,4,2020,256.0,18.995672991248085
11,1,0.0,4,2020,0.0,12.755077363229374
12,5,4.0,4,2020,20.0,18.133693383998637
12,21,1.0,4,2020,21.0,18.356512875181384
12,11,0.0,4,2020,0.0,17.65880635425696
12,29,3.0,4,2020,87.0,19.056425757902364
12,8,1.0,4,2020,8.0,18.87397975496739
1,35,3.0,1,2021,105.0,18.88351962545709
1,4,1.0,1,2021,4.0,16.237601771029517
1,21,0.0,1,2021,0.0,16.70161574196478
1,10,0.0,1,2021,0.0,17.58693334158922
1,2,60.0,1,2021,120.0,17.497951780069357
2,1,1207.0,1,2021,1207.0,9.722161699864255
2,3,1.0,1,2021,3.0,16.606451559685503
2,12,18.0,1,2021,216.0,17.853088820048036
2,5,2.0,1,2021,10.0,17.404253800392965
2,254,10.0,1,2021,2540.0,19.675552045721798
2,77,12.0,1,2021,924.0,15.952189817075556
3,19,3.0,1,2021,57.0,17.611180607409477
3,4,0.0,1,2021,0.0,16.550978394918307
3,64,8.0,1,2021,512.0,17.75478608101846
3,1,1207.0,1,2021,1207.0,14.706992095052618
3,45,11.0,1,2021,495.0,18.2243354928091
4,18,18.0,2,2021,324.0,17.021796768769484
4,13,8.0,2,2021,104.0,16.698326534367578
4,50,15.0,2,2021,750.0,18.532033430043903
4,8,1.0,2,2021,8.0,16.525524047886453
4,5,2.0,2,2021,10.0,16.635583223185538
5,37,8.0,2,2021,296.0,16.9897250424472
5,7,4.0,2,2021,28.0,17.121439623012495
5,9,1.0,2,2021,9.0,17.332184576254868
5,24,9.0,2,2021,216.0,16.97845752670595
5,33,2.0,2,2021,66.0,18.06884905791089
5,5,6.0,2,2021,30.0,15.698558249454788
5,1,10.0,2,2021,10.0,15.886526864316329
5,7,5.0,2,2021,35.0,16.107532539213285
6,7,4.0,2,2021,28.0,17.102814934480936
7,5,1.0,3,2021,5.0,19.29501030761089
8,5,0.0,3,2021,0.0,15.157855304279671
8,4,0.0,3,2021,0.0,17.943951211887917
8,6,103.0,3,2021,618.0,19.634381590347942
8,64,8.0,3,2021,512.0,22.30953093783025
9,21,7.0,3,2021,147.0,16.518511539853414
9,9,4.0,3,2021,36.0,14.923952394614036
9,21,2.0,3,2021,42.0,20.273571477847376
9,14,2.0,3,2021,28.0,20.467118423632375
9,14,1.0,3,2021,14.0,17.280046065890772
9,11,2.0,3,2021,22.0,17.70466923240124
9,13,5.0,3,2021,65.0,19.415163368635326
9,2,68.0,3,2021,136.0,19.059003319062924
9,3,2.0,3,2021,6.0,15.777893388632531
9,2,1.0,3,2021,2.0,15.878321558110011
9,1,2.0,3,2021,2.0,14.697975597354333
9,2,12.0,3,2021,24.0,15.360792419043245
10,2,4.0,4,2021,8.0,16.58976126646445
10,9,1.0,4,2021,9.0,18.71738468555328
10,82,4.0,4,2021,328.0,17.651139060503187
10,1,6.0,4,2021,6.0,15.703658249941912
10,1,1.0,4,2021,1.0,14.355800909644046
10,7,1.0,4,2021,7.0,17.026108211928275
12,23,1.0,4,2021,23.0,19.085110320174586
12,1,27.0,4,2021,27.0,15.016213785043137
12,2,1.0,4,2021,2.0,14.577497936357142
12,5,1.0,4,2021,5.0,13.911303312219909
12,1,8.0,4,2021,8.0,17.78175377906372
1,12,27.0,1,2022,324.0,18.19516347397081
1,7,0.0,1,2022,0.0,16.551359276993935
1,14,1.0,1,2022,14.0,16.86732423133677
1,1,3.0,1,2022,3.0,15.362351112517064
2,2,5.0,1,2022,10.0,15.863061703548938
2,55,0.0,1,2022,0.0,17.045582014016826
2,25,0.0,1,2022,0.0,16.11922913731987
2,25,0.0,1,2022,0.0,15.86085011581428
2,13,2.0,1,2022,26.0,16.63159420885093
3,28,1.0,1,2022,28.0,18.61027901206457
3,7,1.0,1,2022,7.0,17.404004097825588
3,1,3.0,1,2022,3.0,15.681403294621362
3,3,1.0,1,2022,3.0,15.801184123157686
3,3,2.0,1,2022,6.0,14.5044206848767
3,5,2.0,1,2022,10.0,14.267044320768395
3,24,20.0,1,2022,480.0,17.169905495382174
4,5,1.0,2,2022,5.0,17.09924897082971
5,7,109.0,2,2022,763.0,19.642999448592164
5,6,1.0,2,2022,6.0,15.985954247279984
5,20,5.0,2,2022,100.0,15.714057906681552
6,7,25.0,2,2022,175.0,17.792218363330726
6,22,0.0,2,2022,0.0,16.555246185816962
6,7,6.0,2,2022,42.0,15.689507963587182
7,23,5.0,3,2022,115.0,16.50855324354405
7,19,54.0,3,2022,1026.0,16.996211887674235
7,40,33.0,3,2022,1320.0,18.210040121008813
7,1,0.0,3,2022,0.0,13.980305737837382
7,20,0.0,3,2022,0.0,16.573680454255822
7,20,16.0,3,2022,320.0,20.29142663451838
8,6,3.0,3,2022,18.0,14.493676873625349
8,4,3.0,3,2022,12.0,18.35638441385751
8,23,1.0,3,2022,23.0,15.9156338599974
8,3,3.0,3,2022,9.0,14.351606592241312
9,1,1.0,3,2022,1.0,14.243293102440107
9,1,3.0,3,2022,3.0,14.057634877372264
9,1,6.0,3,2022,6.0,12.234342073196146
9,78,4.0,3,2022,312.0,21.624955848379923
9,5,5.0,3,2022,25.0,18.43451356846064
9,69,42.0,3,2022,2898.0,22.14372766288045
9,2,1.0,3,2022,2.0,16.30779061144287
9,6,42.0,3,2022,252.0,14.534347332012713
10,1,3.0,4,2022,3.0,17.153223931094953
11,46,9.0,4,2022,414.0,17.180700022153555
11,1,1.0,4,2022,1.0,15.121746529412668
11,1,1.0,4,2022,1.0,15.44460946217452
12,63,23.0,4,2022,1449.0,18.700175558110004
12,1,1.0,4,2022,1.0,13.87425122271812
1,9,5.0,1,2023,45.0,16.77826070807336
1,44,35.0,1,2023,1540.0,20.016978055021685
1,13,0.0,1,2023,0.0,17.073087320541287
1,9,0.0,1,2023,0.0,17.63945970369516
2,7,2.0,1,2023,14.0,14.56484444735618
2,1,13.0,1,2023,13.0,13.626371760500218
2,1,13.0,1,2023,13.0,12.659429419040524
2,17,13.0,1,2023,221.0,14.681553251086086
3,1,4.0,1,2023,4.0,12.485909411384805
3,11,5.0,1,2023,55.0,15.89653282838388
3,1,12.0,1,2023,12.0,13.16694525151029
3,4,3.0,1,2023,12.0,15.036459357246128
3,5,5.0,1,2023,25.0,17.37949400580669
3,8,2.0,1,2023,16.0,15.527705219195438
3,6,1.0,1,2023,6.0,15.559484774180502
3,7,1.0,1,2023,7.0,18.35384721690222
4,3,0.0,2,2023,0.0,18.517531486661863
4,46,139.0,2,2023,6394.0,19.50184972560609
4,13,3.0,2,2023,39.0,16.11106719311367
4,13,1.0,2,2023,13.0,17.73045475056755
4,88,1.0,2,2023,88.0,17.295676019324873
4,1,3.0,2,2023,3.0,0.0
4,13,1.0,2,2023,13.0,16.643320383982623
4,23,3.0,2,2023,69.0,18.34969991199503
4,3,1.0,2,2023,3.0,16.966673567723674
4,1,19.0,2,2023,19.0,14.833279405123728
4,6,11.0,2,2023,66.0,16.241920634564575
4,1,2.0,2,2023,2.0,18.359374132058555
5,10,3.0,2,2023,30.0,16.316083178123606
5,22,5.0,2,2023,110.0,16.876344264972214
5,45,2.0,2,2023,90.0,17.194050179294226
5,1,3.0,2,2023,3.0,12.35946496644742
5,1,5.0,2,2023,5.0,13.074612684797092
5,1,7.0,2,2023,7.0,18.70569127132835
6,3,7.0,2,2023,21.0,14.249890662409928
7,21,26.0,3,2023,546.0,15.837209085988396
7,11,26.0,3,2023,286.0,15.715047709148482
7,8,1.0,3,2023,8.0,16.44239492681348
7,14,14.0,3,2023,196.0,19.56131001167822
7,25,4.0,3,2023,100.0,17.58344344827635
7,26,19.0,3,2023,494.0,16.308376446309982
7,9,1.0,3,2023,9.0,18.054857624190934
8,2,53.0,3,2023,106.0,20.53613630051218
8,1,1.0,3,2023,1.0,16.697867551045725
8,8,16.0,3,2023,128.0,14.0414603680485
8,30,5.0,3,2023,150.0,16.443848008728818
8,22,3.0,3,2023,66.0,19.679693885643804
8,3,1.0,3,2023,3.0,16.85521157654186
8,10,22.0,3,2023,220.0,16.868672017834925
8,14,15.0,3,2023,210.0,16.916274474853516
8,7,19.0,3,2023,133.0,16.02733066051339
8,1,1.0,3,2023,1.0,14.592997356625917
8,49,8.0,3,2023,392.0,20.13412637086726
9,4,3.0,3,2023,12.0,16.496967128335587
9,1,0.0,3,2023,0.0,15.18975352183604
9,1,0.0,3,2023,0.0,13.93503819536211
9,32,0.0,3,2023,0.0,17.991098355246134
9,1,0.0,3,2023,0.0,13.680903055112204
9,7,8.0,3,2023,56.0,16.35269667958196
9,33,16.0,3,2023,528.0,16.75117349162928
9,10,0.0,3,2023,0.0,16.126965238612947
9,1,2.0,3,2023,2.0,14.064468184501814
10,1,2.0,4,2023,2.0,15.287656525466453
10,10,7.0,4,2023,70.0,14.87961945181648
10,1,2.0,4,2023,2.0,13.20496564353465
10,21,7.0,4,2023,147.0,16.071923142935663
11,4,1.0,4,2023,4.0,15.257437470638129
11,1,1.0,4,2023,1.0,17.974908285902952
11,5,2.0,4,2023,10.0,17.356670171217726
12,9,0.0,4,2023,0.0,16.823508851863984
12,5,26.0,4,2023,130.0,16.52779220917397
1,1,3.0,1,2024,3.0,15.13330043456688
1,10,4.0,1,2024,40.0,17.61543560896937
1,3,2.0,1,2024,6.0,16.46729202698938
1,6,2.0,1,2024,12.0,15.944117272060588
2,9,2.0,1,2024,18.0,19.915989621134475
2,1,2.0,1,2024,2.0,17.146733623108396
2,2,7.0,1,2024,14.0,16.15730688233588
2,13,2.0,1,2024,26.0,16.456957406119088
2,3,4.0,1,2024,12.0,15.29733903972096
3,7,1.0,1,2024,7.0,15.753793942764956
3,2,0.0,1,2024,0.0,11.25131092938579
3,8,4.0,1,2024,32.0,17.83013162053276
3,3,2.0,1,2024,6.0,15.680175880304684
3,4,4.0,1,2024,16.0,16.697864778352688
4,3,0.0,2,2024,0.0,13.778538351823371
4,13,12.0,2,2024,156.0,17.414339692996215
4,9,9.0,2,2024,81.0,17.354226865421108
4,5,4.0,2,2024,20.0,15.3208100543392
4,2,5.0,2,2024,10.0,14.773573257311462
4,1,9.0,2,2024,9.0,14.36602952356163
4,1,1.0,2,2024,1.0,12.226281562828412
4,17,8.0,2,2024,136.0,16.21604675408913
4,17,24.0,2,2024,408.0,16.17705177949602
4,25,14.0,2,2024,350.0,17.596701585324986
5,11,0.0,2,2024,0.0,15.349039566771408
5,6,2.0,2,2024,12.0,16.09667708131029
5,9,1.0,2,2024,9.0,15.87326014491734
5,2,2.0,2,2024,4.0,15.889318393832628
5,83,40.0,2,2024,3320.0,20.11448800467995
5,11,0.0,2,2024,0.0,15.261719884448132
5,15,4.0,2,2024,60.0,17.105990335172265
5,29,11.0,2,2024,319.0,17.145236088363713
5,2,2.0,2,2024,4.0,15.454131852664094
5,8,1.0,2,2024,8.0,16.590326436374525
5,13,1.0,2,2024,13.0,16.7424396290073
5,11,3.0,2,2024,33.0,17.97636698565491
6,3,1.0,2,2024,3.0,14.50677962597444
6,6,3.0,2,2024,18.0,17.440319708509683
6,10,9.0,2,2024,90.0,16.548624765445872
6,12,1.0,2,2024,12.0,16.44884600665372
6,1,3.0,2,2024,3.0,13.324587915935911
6,13,0.0,2,2024,0.0,17.177776093067177
6,5,64.0,2,2024,320.0,17.77860281285378
6,29,37.0,2,2024,1073.0,18.98229605801665
6,32,18.0,2,2024,576.0,17.688768761607754
7,67,4.0,3,2024,268.0,20.89441017206152
7,5,2.0,3,2024,10.0,14.062098512936206
7,13,5.0,3,2024,65.0,15.584162318727625
7,12,3.0,3,2024,36.0,15.0177291395408
7,1,1.0,3,2024,1.0,12.184598722396832
7,15,8.0,3,2024,120.0,17.087181306949557
7,58,6.0,3,2024,348.0,17.211340492620437
7,13,11.0,3,2024,143.0,18.206614322436483
8,61,26.0,3,2024,1586.0,19.255271068788296
8,25,22.0,3,2024,550.0,17.56084714998444
8,19,14.0,3,2024,266.0,15.818508269381375
8,1,1.0,3,2024,1.0,15.004321146650533
8,8,2.0,3,2024,16.0,18.09845381253334
8,14,0.0,3,2024,0.0,14.941277638578008
8,2,3.0,3,2024,6.0,15.660167198431486
8,2,0.0,3,2024,0.0,14.612004677797104
8,5,1.0,3,2024,5.0,16.491117282503147
9,13,1.0,3,2024,13.0,17.67711009396585
9,1,2.0,3,2024,2.0,14.310505072385862
9,22,3.0,3,2024,66.0,18.898532300189352
9,1,2.0,3,2024,2.0,16.55519115259166
9,7,3.0,3,2024,21.0,19.16834308698931
9,3,1.0,3,2024,3.0,17.42453256830476
9,35,16.0,3,2024,560.0,17.701393717730284
9,17,19.0,3,2024,323.0,15.959770053611692
9,1,16.0,3,2024,16.0,14.197638439031945
9,17,11.0,3,2024,187.0,14.775223403198057
9,11,2.0,3,2024,22.0,17.503148717741063
9,3,2.0,3,2024,6.0,16.04482794752609
9,40,84.0,3,2024,3360.0,21.54559017583857
9,47,14.0,3,2024,658.0,21.199689291140903
9,34,12.0,3,2024,408.0,20.286887383547544
9,94,36.0,3,2024,3384.0,21.32721832799632
10,37,8.0,4,2024,296.0,18.408997336878794
10,14,4.0,4,2024,56.0,19.789762307216343
10,1,7.0,4,2024,7.0,14.394069573205144
10,52,28.0,4,2024,1456.0,21.590537626078717
9,14,18.0,3,2024,252.0,16.18979682488113
10,1,1.0,4,2024,1.0,15.344803478827352
10,6,4.0,4,2024,24.0,16.68291224607711
10,5,0.0,4,2024,0.0,15.670051524417016
10,3,1.0,4,2024,3.0,16.23245413887227
10,1,1.0,4,2024,1.0,12.51626470647792
10,3,3.0,4,2024,9.0,15.02288360889406
11,1,1.0,4,2024,1.0,14.701533725844603
11,1,1.0,4,2024,1.0,18.33058084000617
11,7,28.0,4,2024,196.0,15.212452746728893
11,2,10.0,4,2024,20.0,15.991812203831207
11,1,0.0,4,2024,0.0,14.254053911813669
11,1,0.0,4,2024,0.0,16.73581748577811
11,34,3.0,4,2024,102.0,16.137261353892608
11,1,35.0,4,2024,35.0,13.697709815901131
11,38,3.0,4,2024,114.0,17.878782413896833
12,1,3.0,4,2024,3.0,15.098636767882612
12,2,1.0,4,2024,2.0,15.431500274379854
1,1,2.0,1,2025,2.0,12.349354386141338
1,5,44.0,1,2025,220.0,16.21619800900236
1,14,6.0,1,2025,84.0,16.418534767449252
1,1,24.0,1,2025,24.0,19.166938489580296
1,1,3.0,1,2025,3.0,13.810972195157374
1,3,8.0,1,2025,24.0,14.918904685396024
1,2,3.0,1,2025,6.0,12.484889323747153
2,69,21.0,1,2025,1449.0,18.779048679242152
2,12,3.0,1,2025,36.0,18.09506829596754
3,8,3.0,1,2025,24.0,15.055569215940436
4,36,8.0,2,2025,288.0,16.95058313545121
4,91,44.0,2,2025,4004.0,17.782970858924283
5,9,1.0,2,2025,9.0,15.081379503853269
5,7,7.0,2,2025,49.0,15.892085645286404
5,25,1.0,2,2025,25.0,16.3923444765054
5,28,1.0,2,2025,28.0,15.145226713067569
5,28,5.0,2,2025,140.0,12.92645987413663
5,4,0.0,2,2025,0.0,13.509910390968466
5,4,2.0,2,2025,8.0,18.50334162573799
5,27,9.0,2,2025,243.0,16.300079543250032
5,41,20.0,2,2025,820.0,17.837471684190643
5,18,1.0,2,2025,18.0,18.209053169134243
5,39,1.0,2,2025,39.0,16.099518545103876
6,6,0.0,2,2025,0.0,15.23878110314636
6,3,0.0,2,2025,0.0,18.8087381394574
6,30,22.0,2,2025,660.0,17.158335910358986
7,23,16.0,3,2025,368.0,18.72739877679811
7,14,2.0,3,2025,28.0,16.23794496638756
7,4,7.0,3,2025,28.0,14.665142031927465
7,25,10.0,3,2025,250.0,15.96044372424674
7,11,1.0,3,2025,11.0,12.922515194696912
7,2,1.0,3,2025,2.0,16.724042426663996
7,5,3.0,3,2025,15.0,15.301726590506696
7,4,43.0,3,2025,172.0,16.702109368348047
9,1,4.0,3,2025,4.0,12.12982271949176
9,19,1.0,3,2025,19.0,14.785576198073622
9,7,1.0,3,2025,7.0,15.321386775891254
9,1,4.0,3,2025,4.0,15.09823831285267
9,16,4.0,3,2025,64.0,12.870518171142852
9,3,3.0,3,2025,9.0,19.14960664995101
10,10,5.0,4,2025,50.0,17.743218431598315
10,1,0.0,4,2025,0.0,12.463664076589035
10,7,1.0,4,2025,7.0,12.182176032298235
10,12,2.0,4,2025,24.0,13.464075291480407
12,12,5.0,4,2025,60.0,12.896629248439565
2,95,5.0,1,2026,475.0,15.234028047495237
2,83,4.0,1,2026,332.0,14.06667265019819
2,18,4.0,1,2026,72.0,0.0
4,1,2.0,2,2026,2.0,0.0
4,32,1.0,2,2026,32.0,0.0
4,3,1.0,2,2026,3.0,0.0
4,1,3.0,2,2026,3.0,0.0
4,10,2.0,2,2026,20.0,0.0
4,47,14.0,2,2026,658.0,13.839403045662031
4,9,6.0,2,2026,54.0,0.0
4,3,6.0,2,2026,18.0,0.0
4,3,14.0,2,2026,42.0,0.0
8,1,9.0,3,2012,9.0,13.103944425188113
8,1,7.0,3,2012,7.0,11.789040445815235
8,1,6.0,3,2012,6.0,11.766686597627343
8,2,6.0,3,2012,12.0,12.08548917982736
8,1,6.0,3,2012,6.0,15.480406719109649
8,1,15.0,3,2012,15.0,15.713076449419043
8,1,21.0,3,2012,21.0,12.954629840147335
8,2,17.0,3,2012,34.0,16.754013166963574
8,1,7.0,3,2012,7.0,14.340366279993304
8,3,11.0,3,2012,33.0,15.479640462563928
9,1,2.0,3,2012,2.0,8.804658240320112
9,1,6.0,3,2012,6.0,14.40535803681876
9,1,9.0,3,2012,9.0,13.178118505988811
9,2,6.0,3,2012,12.0,13.56144954985528
9,1,7.0,3,2012,7.0,14.414524713601145
9,1,8.0,3,2012,8.0,12.299433699750049
9,1,6.0,3,2012,6.0,8.050786286196873
9,1,18.0,3,2012,18.0,13.436325684434312
9,1,27.0,3,2012,27.0,12.561134764565754
9,1,9.0,3,2012,9.0,13.962300381610191
9,2,16.0,3,2012,32.0,14.924241919023476
9,2,4.0,3,2012,8.0,14.89739559631291
10,2,3.0,4,2012,6.0,13.365113474046808
5,1,4.0,2,2013,4.0,14.613346690733785
5,1,9.0,2,2013,9.0,15.935530473691308
6,1,8.0,2,2013,8.0,14.51953384368638
6,1,62.0,2,2013,62.0,14.73793284537253
6,1,10.0,2,2013,10.0,15.627232037211243
6,1,4.0,2,2013,4.0,14.038232436386965
6,1,12.0,2,2013,12.0,14.079606069112884
6,1,11.0,2,2013,11.0,15.1307186025122
6,2,21.0,2,2013,42.0,15.880081278798338
6,1,7.0,2,2013,7.0,15.449904554618511
7,1,7.0,3,2013,7.0,12.8265732701627
7,1,13.0,3,2013,13.0,14.72933779392258
7,1,6.0,3,2013,6.0,9.255018282886596
7,1,2.0,3,2013,2.0,13.24177307155635
7,2,23.0,3,2013,46.0,17.2401734894392
7,2,18.0,3,2013,36.0,15.736063767134125
8,1,7.0,3,2013,7.0,15.148079321676034
8,1,5.0,3,2013,5.0,14.354935119565834
8,1,6.0,3,2013,6.0,15.559718147781773
8,1,4.0,3,2013,4.0,13.71998429381541
8,1,17.0,3,2013,17.0,12.071694494506923
8,1,6.0,3,2013,6.0,13.889890019689938
8,2,15.0,3,2013,30.0,13.68227380764273
8,2,9.0,3,2013,18.0,15.83425158127573
8,1,6.0,3,2013,6.0,14.747983410217616
8,1,8.0,3,2013,8.0,14.636751097434452
8,2,19.0,3,2013,38.0,13.032495954887604
9,1,5.0,3,2013,5.0,15.332490462681466
1,1,6.0,1,2014,6.0,0.0
5,1,0.0,2,2014,0.0,13.206389641708451
5,1,0.0,2,2014,0.0,0.0
5,1,3.0,2,2014,3.0,14.1416089576377
5,1,8.0,2,2014,8.0,16.04433823596764
6,1,4.0,2,2014,4.0,14.830321182091026
7,1,5.0,3,2014,5.0,15.46046521887445
7,1,5.0,3,2014,5.0,13.636539693326322
7,1,12.0,3,2014,12.0,14.10035526389608
7,1,5.0,3,2014,5.0,14.731281102564486
7,1,30.0,3,2014,30.0,16.093823652847274
7,1,30.0,3,2014,30.0,16.669194549509424
